Time.Stamp, Utv, Umv, Urv, Vtv, Vmv, Vrv, Wtv, Wmv, Wrv, Ttv, Tmv, Trv
2016-09-10 21:00:00,  0.5862194E-01,  0.4779330E-01,  0.1082682E-01,  0.5770272E-01,  0.4475490E-01,  0.1294701E-01,  0.1020867E-01,  0.3406134E-02,  0.6802273E-02,  0.1494338E+00,  0.1157300E+00,  0.3370454E-01
2016-09-10 22:00:00,  0.1568305E+00,  0.1502232E+00,  0.6609412E-02,  0.1712595E+00,  0.1631382E+00,  0.8123909E-02,  0.1080339E-01,  0.6262194E-02,  0.4540946E-02,  0.2943512E+00,  0.2798629E+00,  0.1447751E-01
2016-09-10 23:00:00,  0.2171134E+00,  0.1436258E+00,  0.7349356E-01,  0.2953722E+00,  0.1873034E+00,  0.1080681E+00,  0.8578172E-01,  0.3116151E-01,  0.5462110E-01,  0.1907766E+00,  0.1632366E+00,  0.2756668E-01
2016-09-11 00:00:00,  0.3104739E+00,  0.2322376E+00,  0.7824989E-01,  0.3201887E+00,  0.2208622E+00,  0.9930758E-01,  0.9274231E-01,  0.3970655E-01,  0.5303683E-01,  0.9882588E-01,  0.7743079E-01,  0.2139795E-01
2016-09-11 01:00:00,  0.1016145E+00,  0.6456048E-01,  0.3705058E-01,  0.1045220E+00,  0.6875833E-01,  0.3576763E-01,  0.2809447E-01,  0.7891744E-02,  0.2020289E-01,  0.5760596E-01,  0.3598043E-01,  0.2162698E-01
2016-09-11 02:00:00,  0.1088607E+00,  0.9113234E-01,  0.1772132E-01,  0.1203844E+00,  0.1030363E+00,  0.1734225E-01,  0.1878525E-01,  0.8523609E-02,  0.1026151E-01,  0.7633438E-01,  0.6070948E-01,  0.1562665E-01
2016-09-11 03:00:00,  0.1328565E+00,  0.1274804E+00,  0.5361218E-02,  0.5568787E-01,  0.4968705E-01,  0.6002516E-02,  0.5790037E-02,  0.2805197E-02,  0.2985032E-02,  0.8018960E-01,  0.6655277E-01,  0.1364264E-01
2016-09-11 04:00:00,  0.3770778E-01,  0.3425277E-01,  0.3456635E-02,  0.4218376E-01,  0.3898494E-01,  0.3190740E-02,  0.3975386E-02,  0.2396204E-02,  0.1579088E-02,  0.5442410E-01,  0.4970557E-01,  0.4714687E-02
2016-09-11 05:00:00,  0.9301479E-01,  0.8488015E-01,  0.8125404E-02,  0.7866924E-01,  0.7002590E-01,  0.8643954E-02,  0.2253764E-01,  0.1551929E-01,  0.7017686E-02,  0.9008457E-02,  0.6137748E-02,  0.2870298E-02
2016-09-11 06:00:00,  0.1799989E+00,  0.1576159E+00,  0.2237414E-01,  0.1306258E+00,  0.1042569E+00,  0.2636774E-01,  0.6036680E-01,  0.3978888E-01,  0.2057703E-01,  0.2052416E-01,  0.1452665E-01,  0.5998042E-02
2016-09-11 07:00:00,  0.3877392E+00,  0.3373647E+00,  0.5035419E-01,  0.2531490E+00,  0.2014383E+00,  0.5173426E-01,  0.1158580E+00,  0.7066473E-01,  0.4519522E-01,  0.6281824E-01,  0.4582694E-01,  0.1698907E-01
2016-09-11 08:00:00,  0.5141238E+00,  0.4417849E+00,  0.7229382E-01,  0.5611117E+00,  0.4925105E+00,  0.6862219E-01,  0.1565094E+00,  0.9346458E-01,  0.6304675E-01,  0.1554012E+00,  0.1136215E+00,  0.4178849E-01
2016-09-11 09:00:00,  0.1176055E+01,  0.1102496E+01,  0.7358616E-01,  0.4439210E+00,  0.3627117E+00,  0.8120719E-01,  0.1890835E+00,  0.1192967E+00,  0.6978188E-01,  0.1753308E+00,  0.1256690E+00,  0.4966501E-01
2016-09-11 10:00:00,  0.5933623E+00,  0.4944007E+00,  0.9897476E-01,  0.5587772E+00,  0.4436947E+00,  0.1150927E+00,  0.1996490E+00,  0.1107523E+00,  0.8889310E-01,  0.2516865E+00,  0.1800724E+00,  0.7160217E-01
2016-09-11 11:00:00,  0.1217773E+01,  0.1083730E+01,  0.1341273E+00,  0.1007968E+01,  0.8813201E+00,  0.1267665E+00,  0.2089357E+00,  0.1114634E+00,  0.9747091E-01,  0.2063463E+00,  0.1397662E+00,  0.6659422E-01
2016-09-11 12:00:00,  0.8364958E+00,  0.6711698E+00,  0.1652818E+00,  0.1086413E+01,  0.8975231E+00,  0.1889418E+00,  0.2911807E+00,  0.1658288E+00,  0.1253508E+00,  0.1547270E+00,  0.1084782E+00,  0.4624398E-01
2016-09-11 13:00:00,  0.7170332E+00,  0.5211037E+00,  0.1959650E+00,  0.7994183E+00,  0.6122350E+00,  0.1872122E+00,  0.2403477E+00,  0.9573465E-01,  0.1446083E+00,  0.1004058E+00,  0.7195123E-01,  0.2845155E-01
2016-09-11 14:00:00,  0.6874886E+00,  0.5121681E+00,  0.1753505E+00,  0.9678447E+00,  0.7990404E+00,  0.1688195E+00,  0.2253688E+00,  0.1006709E+00,  0.1246959E+00,  0.3687989E-01,  0.2731110E-01,  0.9569302E-02
2016-09-11 15:00:00,  0.3713304E+00,  0.2794327E+00,  0.9190019E-01,  0.3861728E+00,  0.2866253E+00,  0.9953304E-01,  0.1163710E+00,  0.4873250E-01,  0.6764022E-01,  0.1325423E-01,  0.9274248E-02,  0.3980345E-02
2016-09-11 16:00:00,  0.7400823E+00,  0.5026037E+00,  0.2374921E+00,  0.6789488E+00,  0.3497815E+00,  0.3291773E+00,  0.2843304E+00,  0.9469417E-01,  0.1896339E+00,  0.4758895E-01,  0.3060122E-01,  0.1698525E-01
2016-09-11 17:00:00,  0.2383877E+00,  0.1700345E+00,  0.6835750E-01,  0.2613637E+00,  0.1667965E+00,  0.9456693E-01,  0.9831749E-01,  0.3995860E-01,  0.5835832E-01,  0.7256153E-01,  0.4523208E-01,  0.2732923E-01
2016-09-11 18:00:00,  0.3134882E+00,  0.2283096E+00,  0.8517900E-01,  0.2546430E+00,  0.1418033E+00,  0.1128360E+00,  0.1112140E+00,  0.4646286E-01,  0.6474972E-01,  0.5421869E-01,  0.3287363E-01,  0.2134745E-01
2016-09-11 19:00:00,  0.1383272E+00,  0.1086680E+00,  0.2964863E-01,  0.1458181E+00,  0.1083816E+00,  0.3743649E-01,  0.4514628E-01,  0.2165849E-01,  0.2348762E-01,  0.3589698E-01,  0.2511169E-01,  0.1078553E-01
2016-09-11 20:00:00,  0.1305438E+00,  0.1251448E+00,  0.5404643E-02,  0.1013185E+00,  0.9541306E-01,  0.5932518E-02,  0.6929205E-02,  0.3678868E-02,  0.3250296E-02,  0.1475591E+00,  0.1408874E+00,  0.6676161E-02
2016-09-11 21:00:00,  0.4907930E-01,  0.4396363E-01,  0.5118003E-02,  0.2440376E-01,  0.1962679E-01,  0.4775848E-02,  0.4785869E-02,  0.1921889E-02,  0.2864074E-02,  0.1925342E+00,  0.1655694E+00,  0.2696633E-01
2016-09-11 22:00:00,  0.8012976E-01,  0.7229762E-01,  0.7810106E-02,  0.6529742E-01,  0.5718258E-01,  0.8104757E-02,  0.7948127E-02,  0.3264477E-02,  0.4683531E-02,  0.6239445E-01,  0.4656687E-01,  0.1582508E-01
2016-09-11 23:00:00,  0.9003455E-01,  0.8433499E-01,  0.5706610E-02,  0.4656894E-01,  0.4145084E-01,  0.5122252E-02,  0.4521481E-02,  0.1864261E-02,  0.2657315E-02,  0.1043446E+00,  0.9536468E-01,  0.8973703E-02
2016-09-12 00:00:00,  0.5632115E-01,  0.4713680E-01,  0.9177248E-02,  0.5386814E-01,  0.4576874E-01,  0.8096795E-02,  0.7653218E-02,  0.2659281E-02,  0.4993720E-02,  0.5242134E-01,  0.4293909E-01,  0.9484146E-02
2016-09-12 01:00:00,  0.7057203E-01,  0.6141760E-01,  0.9159767E-02,  0.1485075E+00,  0.1387589E+00,  0.9750000E-02,  0.1032654E-01,  0.4677756E-02,  0.5648734E-02,  0.1569732E+00,  0.1324206E+00,  0.2454673E-01
2016-09-12 02:00:00,  0.1746766E+00,  0.1060238E+00,  0.6864907E-01,  0.1959323E+00,  0.1358875E+00,  0.6004934E-01,  0.6143172E-01,  0.2534746E-01,  0.3608363E-01,  0.1057428E+00,  0.7450960E-01,  0.3123160E-01
2016-09-12 03:00:00,  0.1553151E+00,  0.8887142E-01,  0.6644105E-01,  0.1877760E+00,  0.1293745E+00,  0.5839853E-01,  0.5946609E-01,  0.2422307E-01,  0.3524281E-01,  0.4945587E-01,  0.3199284E-01,  0.1746391E-01
2016-09-12 04:00:00,  0.1512567E+00,  0.9835370E-01,  0.5290246E-01,  0.1822017E+00,  0.1303082E+00,  0.5189147E-01,  0.5938472E-01,  0.2724229E-01,  0.3214246E-01,  0.4788137E-01,  0.3129992E-01,  0.1658288E-01
2016-09-12 05:00:00,  0.1300188E+00,  0.1049852E+00,  0.2502876E-01,  0.2127873E+00,  0.1862796E+00,  0.2651855E-01,  0.3750863E-01,  0.2033224E-01,  0.1717654E-01,  0.3748789E-01,  0.3144290E-01,  0.6047654E-02
2016-09-12 06:00:00,  0.2481912E+00,  0.2093619E+00,  0.3885086E-01,  0.3188590E+00,  0.2773164E+00,  0.4152292E-01,  0.1052135E+00,  0.7428584E-01,  0.3092825E-01,  0.4581926E-01,  0.3493010E-01,  0.1088982E-01
2016-09-12 07:00:00,  0.2924157E+00,  0.2522418E+00,  0.4014702E-01,  0.2936279E+00,  0.2532831E+00,  0.4034639E-01,  0.1191580E+00,  0.8106558E-01,  0.3809090E-01,  0.9248338E-01,  0.7259816E-01,  0.1988309E-01
2016-09-12 08:00:00,  0.6040574E+00,  0.5429522E+00,  0.6106655E-01,  0.3219451E+00,  0.2706855E+00,  0.5125545E-01,  0.1517206E+00,  0.1031564E+00,  0.4856647E-01,  0.1836886E+00,  0.1385787E+00,  0.4510374E-01
2016-09-12 09:00:00,  0.5788084E+00,  0.5140091E+00,  0.6479866E-01,  0.7206160E+00,  0.6513125E+00,  0.6922860E-01,  0.1698951E+00,  0.1103671E+00,  0.5952728E-01,  0.1937113E+00,  0.1454211E+00,  0.4828350E-01
2016-09-12 10:00:00,  0.6045445E+00,  0.4777431E+00,  0.1268908E+00,  0.1196585E+01,  0.1068355E+01,  0.1283715E+00,  0.1928438E+00,  0.9319243E-01,  0.9964936E-01,  0.1941311E+00,  0.1356160E+00,  0.5852926E-01
2016-09-12 11:00:00,  0.8780037E+00,  0.7556003E+00,  0.1225276E+00,  0.7623544E+00,  0.6577845E+00,  0.1045293E+00,  0.1366485E+00,  0.6124505E-01,  0.7540694E-01,  0.1997359E+00,  0.1539784E+00,  0.4578175E-01
2016-09-12 12:00:00,  0.1079135E+01,  0.9713693E+00,  0.1077059E+00,  0.5250675E+00,  0.4332068E+00,  0.9190214E-01,  0.1336584E+00,  0.6203436E-01,  0.7162151E-01,  0.9200001E-01,  0.6231189E-01,  0.2969201E-01
2016-09-12 13:00:00,  0.1081619E+01,  0.8989459E+00,  0.1826721E+00,  0.4050386E+00,  0.2703309E+00,  0.1346901E+00,  0.1520486E+00,  0.5558763E-01,  0.9646149E-01,  0.8985890E-01,  0.6508953E-01,  0.2477610E-01
2016-09-12 14:00:00,  0.9726855E+00,  0.7932383E+00,  0.1795275E+00,  0.5450104E+00,  0.4048577E+00,  0.1401790E+00,  0.1440495E+00,  0.5140015E-01,  0.9265012E-01,  0.3431999E-01,  0.2510544E-01,  0.9215605E-02
2016-09-12 15:00:00,  0.8133975E+00,  0.6288907E+00,  0.1845925E+00,  0.3002333E+00,  0.1586127E+00,  0.1416101E+00,  0.1093988E+00,  0.2407302E-01,  0.8532514E-01,  0.2979356E-01,  0.2037655E-01,  0.9414121E-02
2016-09-12 16:00:00,  0.3829975E+00,  0.2860920E+00,  0.9690142E-01,  0.1543629E+00,  0.6547110E-01,  0.8889474E-01,  0.6238754E-01,  0.1687791E-01,  0.4551079E-01,  0.1465536E+00,  0.1013212E+00,  0.4523613E-01
2016-09-12 17:00:00,  0.7197930E-01,  0.6260054E-01,  0.9381411E-02,  0.1937740E-01,  0.1199897E-01,  0.7377953E-02,  0.5716642E-02,  0.2014341E-02,  0.3702310E-02,  0.1178895E+00,  0.1003543E+00,  0.1753302E-01
2016-09-12 18:00:00,  0.4756531E-01,  0.3532146E-01,  0.1224479E-01,  0.3116109E-01,  0.2321511E-01,  0.7951177E-02,  0.6995511E-02,  0.2082273E-02,  0.4913219E-02,  0.8617334E-01,  0.6464185E-01,  0.2152800E-01
2016-09-12 19:00:00,  0.3478413E-01,  0.2465276E-01,  0.1013314E-01,  0.5149649E-01,  0.4423204E-01,  0.7262619E-02,  0.6777304E-02,  0.2125217E-02,  0.4651937E-02,  0.6601440E-01,  0.5521001E-01,  0.1081088E-01
2016-09-12 20:00:00,  0.4254235E-01,  0.3245418E-01,  0.1009043E-01,  0.3292604E-01,  0.2343568E-01,  0.9491298E-02,  0.7298627E-02,  0.1984150E-02,  0.5314561E-02,  0.5934187E-01,  0.4289749E-01,  0.1644265E-01
2016-09-12 21:00:00,  0.2282500E-01,  0.1520206E-01,  0.7623921E-02,  0.2957086E-01,  0.2154549E-01,  0.8023896E-02,  0.5675944E-02,  0.1943554E-02,  0.3732535E-02,  0.3271423E-01,  0.2305084E-01,  0.9663085E-02
2016-09-12 22:00:00,  0.4439374E-01,  0.4214711E-01,  0.2244780E-02,  0.1546824E-01,  0.1320703E-01,  0.2260703E-02,  0.2010694E-02,  0.8543102E-03,  0.1156367E-02,  0.1001600E+00,  0.9269062E-01,  0.7463026E-02
2016-09-12 23:00:00,  0.1137286E+00,  0.1118603E+00,  0.1886095E-02,  0.1804244E-01,  0.1643295E-01,  0.1608216E-02,  0.3034697E-02,  0.2245011E-02,  0.7896791E-03,  0.2938334E+00,  0.2840754E+00,  0.9749249E-02
2016-09-13 00:00:00,  0.7405759E-01,  0.6652045E-01,  0.7538894E-02,  0.4426956E-01,  0.3886148E-01,  0.5404625E-02,  0.5174721E-02,  0.1948404E-02,  0.3226280E-02,  0.2599846E+00,  0.2420804E+00,  0.1792208E-01
2016-09-13 01:00:00,  0.5106363E-01,  0.3925583E-01,  0.1180866E-01,  0.6153212E-01,  0.4804219E-01,  0.1349963E-01,  0.1000892E-01,  0.3155391E-02,  0.6853479E-02,  0.9270521E-01,  0.7555062E-01,  0.1715977E-01
2016-09-13 02:00:00,  0.7335269E-01,  0.6453008E-01,  0.8822811E-02,  0.5214710E-01,  0.4317093E-01,  0.8974334E-02,  0.8190461E-02,  0.2730028E-02,  0.5460633E-02,  0.1088891E+00,  0.8353309E-01,  0.2535525E-01
2016-09-13 03:00:00,  0.1109397E+00,  0.1038570E+00,  0.7076460E-02,  0.2024190E+00,  0.1947867E+00,  0.7707869E-02,  0.6913109E-02,  0.2169890E-02,  0.4743239E-02,  0.2242820E+00,  0.2085740E+00,  0.1566695E-01
2016-09-13 04:00:00,  0.4217245E-01,  0.2938090E-01,  0.1279381E-01,  0.4077868E-01,  0.3020257E-01,  0.1056718E-01,  0.8820868E-02,  0.2608285E-02,  0.6212693E-02,  0.9031667E-01,  0.7507475E-01,  0.1522735E-01
2016-09-13 05:00:00,  0.4752621E-01,  0.4328964E-01,  0.4244161E-02,  0.2325007E-01,  0.1897600E-01,  0.4272494E-02,  0.7845956E-02,  0.5077303E-02,  0.2768586E-02,  0.1671976E-01,  0.1426829E-01,  0.2452700E-02
2016-09-13 06:00:00,  0.1261092E+00,  0.1103011E+00,  0.1580035E-01,  0.1750859E+00,  0.1605670E+00,  0.1453302E-01,  0.4361087E-01,  0.3030284E-01,  0.1330852E-01,  0.2273769E-01,  0.1485035E-01,  0.7885722E-02
2016-09-13 07:00:00,  0.3712105E+00,  0.3210821E+00,  0.5014926E-01,  0.3826652E+00,  0.3304505E+00,  0.5219653E-01,  0.1356862E+00,  0.8605831E-01,  0.4962925E-01,  0.7871813E-01,  0.5728279E-01,  0.2143773E-01
2016-09-13 08:00:00,  0.4281015E+00,  0.3452131E+00,  0.8292958E-01,  0.4814049E+00,  0.4072478E+00,  0.7415324E-01,  0.1450651E+00,  0.8349611E-01,  0.6156544E-01,  0.1457471E+00,  0.9940958E-01,  0.4633680E-01
2016-09-13 09:00:00,  0.6735941E+00,  0.5754842E+00,  0.9813663E-01,  0.6211537E+00,  0.5269161E+00,  0.9422044E-01,  0.1910615E+00,  0.1119641E+00,  0.7909410E-01,  0.2042785E+00,  0.1389401E+00,  0.6535403E-01
2016-09-13 10:00:00,  0.7140022E+00,  0.5943372E+00,  0.1197133E+00,  0.5820730E+00,  0.4723214E+00,  0.1097656E+00,  0.1951091E+00,  0.9898539E-01,  0.9612443E-01,  0.2303106E+00,  0.1477730E+00,  0.8254290E-01
2016-09-13 11:00:00,  0.4933874E+00,  0.4057134E+00,  0.8765687E-01,  0.8608261E+00,  0.7668184E+00,  0.9405794E-01,  0.1569739E+00,  0.8004827E-01,  0.7692162E-01,  0.1279764E+00,  0.8556401E-01,  0.4241060E-01
2016-09-13 12:00:00,  0.7046469E+00,  0.6321077E+00,  0.7248198E-01,  0.8909653E+00,  0.8180940E+00,  0.7286150E-01,  0.1756585E+00,  0.1126596E+00,  0.6300332E-01,  0.1203548E+00,  0.8769562E-01,  0.3265900E-01
2016-09-13 13:00:00,  0.7221434E+00,  0.6491527E+00,  0.7293716E-01,  0.4734275E+00,  0.4061065E+00,  0.6729033E-01,  0.1381233E+00,  0.7931341E-01,  0.5881291E-01,  0.6733333E-01,  0.4866180E-01,  0.1867273E-01
2016-09-13 14:00:00,  0.4778115E+00,  0.3592855E+00,  0.1185277E+00,  0.5497640E+00,  0.4491998E+00,  0.1005601E+00,  0.1500649E+00,  0.7687822E-01,  0.7318883E-01,  0.1733127E-01,  0.1130086E-01,  0.6030699E-02
2016-09-13 15:00:00,  0.2681485E+00,  0.1431695E+00,  0.1249739E+00,  0.4029543E+00,  0.2712971E+00,  0.1316390E+00,  0.1215270E+00,  0.4091688E-01,  0.8060857E-01,  0.4084627E-01,  0.2732369E-01,  0.1352202E-01
2016-09-13 16:00:00,  0.6930988E-01,  0.4915003E-01,  0.2016115E-01,  0.1070866E+00,  0.9018653E-01,  0.1690395E-01,  0.1641205E-01,  0.6450243E-02,  0.9961922E-02,  0.1430865E+00,  0.1230057E+00,  0.2007600E-01
2016-09-13 17:00:00,  0.7152632E-01,  0.6910737E-01,  0.2438772E-02,  0.2401181E-01,  0.2142249E-01,  0.2592690E-02,  0.5012791E-02,  0.3636526E-02,  0.1376115E-02,  0.4490788E+00,  0.4300564E+00,  0.1900605E-01
2016-09-13 18:00:00,  0.2986376E-01,  0.2286569E-01,  0.6998473E-02,  0.3094644E-01,  0.2258164E-01,  0.8368287E-02,  0.6357679E-02,  0.2435572E-02,  0.3922206E-02,  0.2675552E+00,  0.2407061E+00,  0.2684527E-01
2016-09-13 19:00:00,  0.8668780E-01,  0.7879461E-01,  0.7896004E-02,  0.9758149E-01,  0.8912973E-01,  0.8423431E-02,  0.7681422E-02,  0.3133885E-02,  0.4547538E-02,  0.2800955E+00,  0.2357938E+00,  0.4431985E-01
2016-09-13 20:00:00,  0.1871822E+00,  0.1760278E+00,  0.1113303E-01,  0.9691773E-01,  0.8346339E-01,  0.1344610E-01,  0.1483936E-01,  0.7792407E-02,  0.7047227E-02,  0.5186381E+00,  0.4798639E+00,  0.3887173E-01
2016-09-13 21:00:00,  0.6956460E-01,  0.6315418E-01,  0.6408184E-02,  0.5671922E-01,  0.4944778E-01,  0.7272389E-02,  0.6619656E-02,  0.2770626E-02,  0.3848949E-02,  0.1398657E+00,  0.1207130E+00,  0.1916182E-01
2016-09-13 22:00:00,  0.1255360E+00,  0.1224273E+00,  0.3131800E-02,  0.1091406E+00,  0.1062884E+00,  0.2840239E-02,  0.3048387E-02,  0.1576704E-02,  0.1471715E-02,  0.3200622E+00,  0.3058105E+00,  0.1426899E-01
2016-09-13 23:00:00,  0.1670427E+00,  0.1600922E+00,  0.6957111E-02,  0.1106642E+00,  0.1049299E+00,  0.5722099E-02,  0.5551748E-02,  0.2574982E-02,  0.2976903E-02,  0.3003156E+00,  0.2744200E+00,  0.2587514E-01
2016-09-14 00:00:00,  0.4317644E-01,  0.3390201E-01,  0.9272002E-02,  0.1492878E+00,  0.1415054E+00,  0.7765623E-02,  0.6171433E-02,  0.1573984E-02,  0.4597507E-02,  0.9955346E-01,  0.8803933E-01,  0.1150424E-01
2016-09-14 01:00:00,  0.9925566E-01,  0.9326179E-01,  0.5996343E-02,  0.3149625E+00,  0.3098112E+00,  0.5169039E-02,  0.6108392E-02,  0.2840583E-02,  0.3267604E-02,  0.2472401E+00,  0.2282507E+00,  0.1897128E-01
2016-09-14 02:00:00,  0.3832843E-01,  0.3543994E-01,  0.2889554E-02,  0.8603945E-01,  0.8294299E-01,  0.3089700E-02,  0.3145339E-02,  0.1494446E-02,  0.1650932E-02,  0.3871284E+00,  0.3758129E+00,  0.1137231E-01
2016-09-14 03:00:00,  0.1303155E+00,  0.1247109E+00,  0.5605757E-02,  0.3347752E+00,  0.3291112E+00,  0.5698415E-02,  0.5941901E-02,  0.2842215E-02,  0.3099717E-02,  0.3533625E+00,  0.3277589E+00,  0.2566452E-01
2016-09-14 04:00:00,  0.1416933E+00,  0.1372979E+00,  0.4412647E-02,  0.1029336E+00,  0.9828862E-01,  0.4631210E-02,  0.3959943E-02,  0.1483150E-02,  0.2476809E-02,  0.3043819E+00,  0.2903290E+00,  0.1403820E-01
2016-09-14 05:00:00,  0.8164964E-01,  0.7423367E-01,  0.7415538E-02,  0.5697373E-01,  0.5055005E-01,  0.6425232E-02,  0.9141213E-02,  0.4726760E-02,  0.4414496E-02,  0.2734268E-01,  0.2137710E-01,  0.5964356E-02
2016-09-14 06:00:00,  0.1849556E+00,  0.1556858E+00,  0.2925291E-01,  0.1239504E+00,  0.9959803E-01,  0.2434349E-01,  0.6701446E-01,  0.4400842E-01,  0.2300495E-01,  0.3093621E-01,  0.2073655E-01,  0.1019928E-01
2016-09-14 07:00:00,  0.5335124E+00,  0.4607571E+00,  0.7283296E-01,  0.5258682E+00,  0.4564508E+00,  0.6937848E-01,  0.1483061E+00,  0.8952255E-01,  0.5878271E-01,  0.8693533E-01,  0.6037382E-01,  0.2656092E-01
2016-09-14 08:00:00,  0.5143530E+00,  0.4185208E+00,  0.9580310E-01,  0.6882562E+00,  0.6040309E+00,  0.8417346E-01,  0.1956905E+00,  0.1116454E+00,  0.8404420E-01,  0.1424459E+00,  0.1019799E+00,  0.4046748E-01
2016-09-14 09:00:00,  0.6932192E+00,  0.5968511E+00,  0.9639475E-01,  0.8955094E+00,  0.7876183E+00,  0.1077841E+00,  0.2086039E+00,  0.1272554E+00,  0.8135469E-01,  0.2050515E+00,  0.1529724E+00,  0.5207941E-01
2016-09-14 10:00:00,  0.8893086E+00,  0.7574618E+00,  0.1318383E+00,  0.1345440E+01,  0.1201837E+01,  0.1435712E+00,  0.2564351E+00,  0.1324884E+00,  0.1239511E+00,  0.2253906E+00,  0.1590630E+00,  0.6632648E-01
2016-09-14 11:00:00,  0.1684304E+01,  0.1504972E+01,  0.1791583E+00,  0.9711419E+00,  0.8124774E+00,  0.1587017E+00,  0.2235093E+00,  0.1078765E+00,  0.1156329E+00,  0.2279586E+00,  0.1547757E+00,  0.7319068E-01
2016-09-14 12:00:00,  0.7822141E+00,  0.6796736E+00,  0.1025367E+00,  0.1130395E+01,  0.1030616E+01,  0.9972485E-01,  0.1663531E+00,  0.8987193E-01,  0.7647698E-01,  0.9690447E-01,  0.7216915E-01,  0.2473555E-01
2016-09-14 13:00:00,  0.6702141E+00,  0.5399907E+00,  0.1302562E+00,  0.8027311E+00,  0.6777393E+00,  0.1249960E+00,  0.1805812E+00,  0.8622466E-01,  0.9435859E-01,  0.8153130E-01,  0.5871568E-01,  0.2281839E-01
2016-09-14 14:00:00,  0.5329636E+00,  0.3928390E+00,  0.1401207E+00,  0.6839491E+00,  0.5533165E+00,  0.1306874E+00,  0.1442111E+00,  0.5198006E-01,  0.9222807E-01,  0.2359118E-01,  0.1679799E-01,  0.6794406E-02
2016-09-14 15:00:00,  0.4307787E+00,  0.2417020E+00,  0.1890913E+00,  0.5006825E+00,  0.3021183E+00,  0.1985523E+00,  0.1606321E+00,  0.4003559E-01,  0.1205980E+00,  0.3269392E-01,  0.2129100E-01,  0.1140374E-01
2016-09-14 16:00:00,  0.5545345E-01,  0.2976748E-01,  0.2568129E-01,  0.8980130E-01,  0.6590697E-01,  0.2389324E-01,  0.2076863E-01,  0.6898196E-02,  0.1387053E-01,  0.5565780E-01,  0.3394789E-01,  0.2170923E-01
2016-09-14 17:00:00,  0.1999315E+00,  0.1839784E+00,  0.1596031E-01,  0.8851232E-01,  0.7276420E-01,  0.1574858E-01,  0.1170316E-01,  0.4070055E-02,  0.7633111E-02,  0.1179529E+00,  0.8919114E-01,  0.2874971E-01
2016-09-14 18:00:00,  0.4184287E+00,  0.3977415E+00,  0.2069943E-01,  0.1110241E+00,  0.8930731E-01,  0.2172236E-01,  0.1707279E-01,  0.6526438E-02,  0.1054629E-01,  0.3602713E+00,  0.3122605E+00,  0.4803041E-01
2016-09-14 19:00:00,  0.8179580E-01,  0.6605439E-01,  0.1574040E-01,  0.1274591E+00,  0.1131003E+00,  0.1433465E-01,  0.1419220E-01,  0.5979591E-02,  0.8212590E-02,  0.2065941E+00,  0.1689867E+00,  0.3760374E-01
2016-09-14 20:00:00,  0.4955316E-01,  0.4100106E-01,  0.8551264E-02,  0.7887487E-01,  0.6997801E-01,  0.8903660E-02,  0.8546960E-02,  0.3801011E-02,  0.4745966E-02,  0.2012483E+00,  0.1709909E+00,  0.3026770E-01
2016-09-14 21:00:00,  0.2274975E+00,  0.2251231E+00,  0.2412132E-02,  0.5009146E-01,  0.4778439E-01,  0.2299496E-02,  0.3472966E-02,  0.2245355E-02,  0.1227400E-02,  0.4839899E+00,  0.4680278E+00,  0.1599344E-01
2016-09-14 22:00:00,  0.2733019E+00,  0.2652995E+00,  0.8029778E-02,  0.1389675E+00,  0.1310647E+00,  0.7901812E-02,  0.9560754E-02,  0.5309990E-02,  0.4250760E-02,  0.6966980E+00,  0.6693444E+00,  0.2734049E-01
2016-09-14 23:00:00,  0.1940269E+00,  0.1760107E+00,  0.1800491E-01,  0.7140601E-01,  0.4960288E-01,  0.2180436E-01,  0.2083745E-01,  0.8890208E-02,  0.1194695E-01,  0.1184356E+00,  0.9476320E-01,  0.2367310E-01
2016-09-15 00:00:00,  0.2706161E+00,  0.1834311E+00,  0.8718899E-01,  0.2377069E+00,  0.1269474E+00,  0.1107600E+00,  0.9418591E-01,  0.3337163E-01,  0.6081519E-01,  0.5561893E-01,  0.3290384E-01,  0.2271848E-01
2016-09-15 01:00:00,  0.7274354E+00,  0.5326662E+00,  0.1947813E+00,  0.7108881E+00,  0.4702339E+00,  0.2406570E+00,  0.2670007E+00,  0.1102504E+00,  0.1567503E+00,  0.2033705E-01,  0.1233888E-01,  0.7998881E-02
2016-09-15 02:00:00,  0.8838893E+00,  0.6385439E+00,  0.2453759E+00,  0.7228166E+00,  0.4323828E+00,  0.2904291E+00,  0.2746654E+00,  0.1031896E+00,  0.1714806E+00,  0.7754959E-02,  0.3969425E-02,  0.3785474E-02
2016-09-15 03:00:00,  0.6331459E+00,  0.4939730E+00,  0.1391434E+00,  0.4055507E+00,  0.2827058E+00,  0.1228399E+00,  0.1417011E+00,  0.5909658E-01,  0.8260264E-01,  0.5727402E-01,  0.4839673E-01,  0.8885397E-02
2016-09-15 04:00:00,  0.2121774E+00,  0.1741482E+00,  0.3801361E-01,  0.1132370E+00,  0.7488289E-01,  0.3835601E-01,  0.4654275E-01,  0.1848192E-01,  0.2806106E-01,  0.3446301E-01,  0.2750529E-01,  0.6957870E-02
